animal_id,intake_date_time,intake_type,animal_type,age,gender,outcome_date_time,days_in_shelter,outcome_month,outcome_year,age_group,breed,is_mix_breed,colour,is_multicolour,is_black,is_white,is_brown,is_yellow,is_gray,outcome_type
67302,2020-07-09 10:59:00,incompatible with owner lifestyle,dog,1,male,2020-10-13,95,10,2020,puppy/kitten,golden retriever,yes,cream,no,no,no,no,yes,no,adoption
67303,2020-07-09 11:16:00,stray,cat,3,female,2020-09-26,78,9,2020,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
67304,2020-07-09 11:40:00,stray,cat,13,female,2020-08-06,27,8,2020,super senior,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
67307,2020-07-09 12:50:00,stray,cat,14,female,2020-08-18,39,8,2020,super senior,domestic short hair,no,calico,yes,no,no,no,no,no,foster
67308,2020-07-09 13:00:00,unable to afford,cat,4,female,2020-09-01,53,9,2020,adulthood,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
67309,2020-07-09 13:02:00,unsuitable accommodation,cat,3,female,2020-09-01,53,9,2020,adolescent,domestic short hair,no,orange,no,no,no,no,no,no,adoption
67310,2020-07-09 13:15:00,stray,cat,1,female,2020-09-11,63,9,2020,puppy/kitten,domestic short hair,no,orange,no,no,no,no,no,no,adoption
67311,2020-07-09 13:17:00,stray,cat,1,male,2020-09-11,63,9,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67312,2020-07-09 13:36:00,stray,cat,1,male,2020-08-29,50,8,2020,puppy/kitten,domestic short hair,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
67314,2020-07-09 14:09:00,stray,cat,1,male,2020-07-17,7,7,2020,puppy/kitten,domestic short hair,no,orange,no,no,no,no,no,no,adoption
67317,2020-07-09 16:11:00,stray,cat,1,male,2020-07-18,8,7,2020,puppy/kitten,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
67318,2020-07-09 16:23:00,landlord issues,cat,1,female,2020-09-01,53,9,2020,puppy/kitten,domestic short hair,no,lynx point,yes,no,no,no,no,yes,adoption
67319,2020-07-09 16:23:00,landlord issues,cat,1,female,2020-09-01,53,9,2020,puppy/kitten,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
67320,2020-07-10 09:59:00,stray,dog,2,male,2020-10-06,87,10,2020,adolescent,german shepherd dog/mix,yes,cream,no,no,no,no,yes,no,reclaimed
67324,2020-07-10 13:10:00,incompatible with owner lifestyle,cat,2,female,2020-09-26,77,9,2020,adolescent,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
67325,2020-07-10 14:14:00,incompatible with other pets,dog,3,female,2020-08-11,31,8,2020,adolescent,american bulldog,no,brown and white,no,no,yes,yes,no,no,adoption
67326,2020-07-10 15:07:00,behavioral issues,dog,9,male,2020-07-15,4,7,2020,senior,bully breed,yes,black,no,yes,no,no,no,no,transfer
67327,2020-07-10 16:24:00,abandoned,cat,4,male,2020-08-09,29,8,2020,adulthood,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67328,2020-07-10 16:41:00,stray,dog,3,male,2020-08-02,22,8,2020,adolescent,catahoula leopard dog,yes,black merle,yes,yes,no,no,no,no,adoption
67330,2020-07-11 11:45:00,unable to afford,dog,6,male,2020-08-07,26,8,2020,adulthood,beagle,yes,tricolour,no,no,no,no,no,no,adoption
67334,2020-07-12 10:43:00,sick/injured,dog,2,male,2020-08-13,31,8,2020,adolescent,bully breed,yes,blue,no,no,no,no,no,yes,adoption
67337,2020-07-13 10:14:00,stray,cat,5,female,2020-07-17,3,7,2020,adulthood,domestic short hair,no,orange,no,no,no,no,no,no,transfer
67338,2020-07-13 11:32:00,stray,dog,3,female,2020-07-30,16,7,2020,adolescent,rhodesian ridgeback/mix,yes,red,no,no,no,yes,no,no,adoption
67339,2020-07-13 11:46:00,stray,cat,1,male,2020-08-03,20,8,2020,puppy/kitten,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
67340,2020-07-13 12:09:00,stray,cat,2,female,2020-07-31,17,7,2020,adolescent,domestic short hair,no,grey,no,no,no,no,no,no,adoption
67341,2020-07-13 14:09:00,moving,cat,5,male,2020-07-19,5,7,2020,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67342,2020-07-13 14:24:00,stray,cat,1,female,2020-09-14,62,9,2020,puppy/kitten,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
67343,2020-07-13 14:27:00,stray,cat,2,male,2020-08-15,32,8,2020,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67344,2020-07-13 14:42:00,stray,cat,2,female,2020-08-01,18,8,2020,adolescent,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
67345,2020-07-13 14:57:00,stray,cat,2,female,2020-07-25,11,7,2020,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67346,2020-07-13 14:57:00,stray,cat,2,female,2020-07-27,13,7,2020,adolescent,domestic short hair,no,dilute tortoiseshell,no,no,no,no,no,no,adoption
67347,2020-07-13 15:12:00,stray,cat,1,male,2020-09-14,62,9,2020,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
67348,2020-07-13 15:12:00,moving,cat,6,female,2020-08-04,21,8,2020,adulthood,domestic short hair,no,tabbico,no,no,no,no,no,no,adoption
67349,2020-07-13 15:12:00,stray,cat,1,male,2020-09-05,53,9,2020,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
67350,2020-07-13 15:15:00,unsuitable accommodation,cat,9,female,2020-08-01,18,8,2020,senior,domestic short hair,no,white,no,no,yes,no,no,no,adoption
67351,2020-07-13 15:15:00,unsuitable accommodation,cat,2,female,2020-09-05,53,9,2020,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
67352,2020-07-14 13:59:00,stray,cat,1,male,2020-09-24,71,9,2020,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67353,2020-07-14 15:11:00,abandoned,cat,2,male,2020-08-01,17,8,2020,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67355,2020-07-14 19:41:00,police assist,dog,9,male,2020-08-10,26,8,2020,senior,german shorthaired pointer/mix,yes,liver and white,no,no,yes,yes,no,no,adoption
67358,2020-07-15 12:06:00,born in shelter,cat,1,female,2020-09-28,74,9,2020,puppy/kitten,domestic short hair,no,white and orange,no,no,yes,no,no,no,adoption
67359,2020-07-15 12:06:00,born in shelter,cat,1,male,2020-09-25,71,9,2020,puppy/kitten,domestic short hair,no,white and orange,no,no,yes,no,no,no,adoption
67360,2020-07-15 12:06:00,born in shelter,cat,1,female,2020-09-25,71,9,2020,puppy/kitten,domestic short hair,no,white and orange,no,no,yes,no,no,no,adoption
67366,2020-07-15 14:55:00,unsuitable accommodation,cat,1,female,2020-07-18,2,7,2020,puppy/kitten,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
67367,2020-07-15 14:55:00,unsuitable accommodation,cat,1,male,2020-07-18,2,7,2020,puppy/kitten,domestic medium hair,no,black,no,yes,no,no,no,no,adoption
67368,2020-07-15 14:55:00,unsuitable accommodation,cat,1,male,2020-07-18,2,7,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67369,2020-07-15 14:55:00,unsuitable accommodation,cat,1,female,2020-08-10,25,8,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67370,2020-07-15 14:55:00,unsuitable accommodation,cat,1,male,2020-09-04,50,9,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67371,2020-07-15 14:55:00,unsuitable accommodation,cat,1,male,2020-09-05,51,9,2020,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,adoption
67372,2020-07-15 14:55:00,unsuitable accommodation,cat,2,female,2020-09-19,65,9,2020,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67373,2020-07-15 14:55:00,unsuitable accommodation,cat,1,female,2020-09-19,65,9,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67374,2020-07-15 14:55:00,unsuitable accommodation,cat,1,female,2020-08-08,23,8,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67375,2020-07-15 14:55:00,unsuitable accommodation,cat,1,female,2020-08-10,25,8,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67378,2020-07-16 11:42:00,stray,cat,4,male,2020-08-06,20,8,2020,adulthood,domestic medium hair,no,black,no,yes,no,no,no,no,adoption
67379,2020-07-16 13:13:00,stray,cat,1,male,2020-08-27,41,8,2020,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
67381,2020-07-16 15:11:00,stray,cat,1,female,2020-09-11,56,9,2020,puppy/kitten,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
67382,2020-07-16 15:11:00,stray,cat,1,male,2020-09-06,51,9,2020,puppy/kitten,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
67383,2020-07-16 15:11:00,stray,cat,1,male,2020-09-06,51,9,2020,puppy/kitten,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
67384,2020-07-16 15:23:00,stray,cat,4,male,2020-08-01,15,8,2020,adulthood,domestic short hair,no,orange,no,no,no,no,no,no,adoption
67385,2020-07-16 16:06:00,landlord issues,dog,5,male,2020-11-14,120,11,2020,adulthood,bully breed,yes,black and white,no,yes,yes,no,no,no,adoption
67386,2020-07-17 09:31:00,stray,cat,1,female,2020-09-15,59,9,2020,puppy/kitten,domestic short hair,no,calico,yes,no,no,no,no,no,adoption
67389,2020-07-17 12:43:00,stray,cat,1,female,2020-08-01,14,8,2020,puppy/kitten,siamese,no,lynx point,yes,no,no,no,no,yes,adoption
67390,2020-07-17 14:03:00,moving,cat,4,male,2020-07-25,7,7,2020,adulthood,domestic short hair,no,orange,no,no,no,no,no,no,adoption
67391,2020-07-17 14:07:00,moving,cat,5,female,2020-07-25,7,7,2020,adulthood,domestic short hair,no,white and black,no,yes,yes,no,no,no,foster
67392,2020-07-17 14:19:00,stray,cat,2,male,2020-08-04,17,8,2020,adolescent,domestic long hair,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
67393,2020-07-17 14:20:00,stray,cat,8,female,2020-07-21,3,7,2020,senior,unknown,no,dilute tortoiseshell,no,no,no,no,no,no,reclaimed
67394,2020-07-17 15:37:00,owner deceased,cat,9,male,2020-09-06,50,9,2020,senior,domestic short hair,no,orange,no,no,no,no,no,no,adoption
67395,2020-07-17 15:41:00,owner deceased,cat,9,female,2020-09-06,50,9,2020,senior,domestic long hair,no,black,no,yes,no,no,no,no,adoption
67396,2020-07-17 15:42:00,transfer from other shelter,cat,1,male,2021-04-05,261,4,2021,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67397,2020-07-17 15:42:00,transfer from other shelter,cat,1,male,2020-07-18,0,7,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67398,2020-07-17 16:36:00,stray,cat,2,female,2020-07-25,7,7,2020,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,transfer
67399,2020-07-18 01:05:00,police assist,cat,14,female,2020-08-10,22,8,2020,super senior,domestic short hair,no,torbie,yes,no,no,no,no,no,foster
67400,2020-07-18 12:10:00,stray,cat,6,male,2021-01-09,174,1,2021,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67401,2020-07-18 13:34:00,stray,cat,2,female,2020-10-01,74,10,2020,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67402,2020-07-18 14:37:00,stray,dog,16,male,2020-07-19,0,7,2020,super senior,rat terrier,no,white and black,no,yes,yes,no,no,no,reclaimed
67403,2020-07-18 14:50:00,stray,cat,1,male,2020-08-28,40,8,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67404,2020-07-18 14:50:00,stray,cat,1,female,2020-08-28,40,8,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67405,2020-07-18 14:50:00,stray,cat,1,female,2020-08-28,40,8,2020,puppy/kitten,domestic long hair,no,black and brown,no,yes,no,yes,no,no,adoption
67406,2020-07-18 14:50:00,stray,cat,1,male,2020-08-25,37,8,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67407,2020-07-18 14:50:00,stray,cat,2,female,2020-09-01,44,9,2020,adolescent,domestic long hair,no,black,no,yes,no,no,no,no,adoption
67408,2020-07-18 14:50:00,stray,cat,1,male,2020-08-28,40,8,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67411,2020-07-20 08:40:00,stray,cat,3,female,2020-08-06,16,8,2020,adolescent,domestic short hair,no,dilute calico,yes,no,no,no,no,no,adoption
67412,2020-07-18 13:34:00,stray,cat,1,female,2020-10-02,75,10,2020,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67413,2020-07-18 13:34:00,stray,cat,1,female,2020-10-02,75,10,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67414,2020-07-18 13:34:00,stray,cat,1,male,2020-10-01,74,10,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67415,2020-07-18 13:34:00,stray,cat,1,male,2020-10-02,75,10,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67416,2020-07-18 13:34:00,stray,cat,1,male,2020-10-04,77,10,2020,puppy/kitten,domestic short hair,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
67417,2020-07-18 13:34:00,stray,cat,1,male,2020-10-04,77,10,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67419,2020-07-20 13:48:00,stray,cat,3,male,2020-08-18,28,8,2020,adolescent,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
67420,2020-07-20 15:55:00,stray,dog,7,male,2020-08-03,13,8,2020,adulthood,shar pei,yes,black and white,no,yes,yes,no,no,no,adoption
67421,2020-07-20 16:49:00,moving,dog,2,male,2020-07-28,7,7,2020,adolescent,terrier,no,black and white,no,yes,yes,no,no,no,adoption
67423,2020-07-21 09:09:00,stray,cat,1,female,2020-09-13,53,9,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67424,2020-07-21 09:25:00,stray,cat,1,male,2020-09-06,46,9,2020,puppy/kitten,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
67426,2020-07-21 12:10:00,stray,cat,1,female,2020-08-21,30,8,2020,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67429,2020-07-21 13:20:00,stray,cat,3,female,2020-09-15,55,9,2020,adolescent,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
67430,2020-07-21 13:20:00,stray,cat,2,female,2020-09-12,52,9,2020,adolescent,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
67431,2020-07-21 13:20:00,stray,cat,2,female,2020-09-14,54,9,2020,adolescent,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
67432,2020-07-21 15:01:00,incompatible with owner lifestyle,cat,4,female,2020-08-27,36,8,2020,adulthood,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67433,2020-07-21 16:22:00,incompatible with owner lifestyle,dog,3,male,2020-11-15,116,11,2020,adolescent,golden retriever,yes,golden,no,no,no,no,yes,no,adoption
67435,2020-07-22 09:27:00,abandoned,cat,1,male,2020-09-11,50,9,2020,puppy/kitten,domestic short hair,no,grey black and white,no,yes,yes,no,no,no,adoption
67436,2020-07-22 09:27:00,tnr - trap/neuter/release,cat,1,male,2020-09-21,60,9,2020,puppy/kitten,domestic short hair,no,grey black and white,no,yes,yes,no,no,no,adoption
67438,2020-07-23 09:18:00,moving,dog,4,male,2020-07-31,7,7,2020,adulthood,dachshund,no,black,no,yes,no,no,no,no,adoption
67439,2020-07-23 09:43:00,allergies,cat,1,female,2020-09-03,41,9,2020,puppy/kitten,domestic short hair,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
67442,2020-07-23 16:09:00,stray,cat,2,female,2020-08-25,32,8,2020,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
67443,2020-07-23 16:19:00,born in shelter,cat,1,male,2020-11-07,106,11,2020,puppy/kitten,domestic short hair,no,white and black,no,yes,yes,no,no,no,adoption
67444,2020-07-23 16:19:00,born in shelter,cat,1,male,2020-09-26,64,9,2020,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67445,2020-07-23 16:19:00,born in shelter,cat,1,male,2020-09-25,63,9,2020,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67446,2020-07-23 16:19:00,born in shelter,cat,1,male,2020-10-03,71,10,2020,puppy/kitten,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67447,2020-07-23 16:19:00,born in shelter,cat,1,female,2020-09-28,66,9,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67448,2020-07-23 16:19:00,born in shelter,cat,1,female,2020-11-07,106,11,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67449,2020-07-23 16:19:00,born in shelter,cat,1,male,2020-11-10,109,11,2020,puppy/kitten,domestic short hair,no,white and grey,no,no,yes,no,no,no,adoption
67450,2020-07-24 09:03:00,stray,dog,2,female,2020-09-22,59,9,2020,adolescent,corgi,no,tan and white,no,no,yes,no,yes,no,reclaimed
67451,2020-07-24 15:04:00,stray,dog,2,female,2020-08-08,14,8,2020,adolescent,pointer,yes,white and black,no,yes,yes,no,no,no,adoption
67452,2020-07-24 17:13:00,stray,cat,1,female,2020-08-20,26,8,2020,puppy/kitten,domestic medium hair,no,torbie,yes,no,no,no,no,no,adoption
67455,2020-07-25 13:20:00,litter relinquishment,cat,1,male,2020-08-25,30,8,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67456,2020-07-25 13:20:00,litter relinquishment,cat,1,male,2020-08-29,34,8,2020,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,adoption
67457,2020-07-25 13:20:00,litter relinquishment,cat,1,male,2020-08-16,21,8,2020,puppy/kitten,domestic medium hair,no,grey,no,no,no,no,no,no,adoption
67458,2020-07-25 14:18:00,incompatible with owner lifestyle,cat,1,male,2020-08-04,9,8,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67459,2020-07-25 14:18:00,incompatible with owner lifestyle,cat,1,male,2020-08-06,11,8,2020,puppy/kitten,unknown,no,grey black and white,no,yes,yes,no,no,no,adoption
67460,2020-07-25 14:35:00,stray,cat,2,male,2020-08-08,13,8,2020,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
67461,2020-07-25 14:49:00,stray,cat,2,male,2020-08-21,26,8,2020,adolescent,domestic short hair,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
67462,2020-07-25 15:33:00,stray,cat,14,male,2020-07-27,1,7,2020,super senior,domestic short hair,no,grey and white,no,no,yes,no,no,no,reclaimed
67463,2020-07-26 12:33:00,stray,cat,1,female,2020-12-13,139,12,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67464,2020-07-26 12:45:00,stray,cat,1,male,2020-09-08,43,9,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67465,2020-07-26 12:47:00,stray,cat,1,male,2020-09-03,38,9,2020,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,adoption
67466,2020-07-26 21:52:00,police assist,dog,1,female,2020-07-27,0,7,2020,puppy/kitten,american staffordshire terrier,no,blue,no,no,no,no,no,yes,reclaimed
67472,2020-07-27 14:52:00,stray,cat,3,male,2021-01-07,163,1,2021,adolescent,domestic short hair,no,orange,no,no,no,no,no,no,adoption
67473,2020-07-27 16:32:00,stray,dog,2,female,2020-08-11,14,8,2020,adolescent,bully breed,yes,black and white,no,yes,yes,no,no,no,adoption
67474,2020-07-28 09:46:00,stray,dog,8,male,2020-10-06,69,10,2020,senior,basset hound/mix,yes,white and brown,no,no,yes,yes,no,no,reclaimed
67475,2020-07-28 12:57:00,litter relinquishment,cat,1,male,2020-08-22,24,8,2020,puppy/kitten,domestic medium hair,no,buff,no,no,no,no,yes,no,adoption
67476,2020-07-28 12:57:00,litter relinquishment,cat,1,female,2020-08-25,27,8,2020,puppy/kitten,domestic short hair,no,dilute tortoiseshell,no,no,no,no,no,no,adoption
67477,2020-07-28 12:57:00,litter relinquishment,cat,1,male,2020-08-23,25,8,2020,puppy/kitten,domestic short hair,no,buff,no,no,no,no,yes,no,adoption
67478,2020-07-28 12:57:00,litter relinquishment,cat,1,female,2020-08-30,32,8,2020,puppy/kitten,domestic medium hair,no,torbie,yes,no,no,no,no,no,adoption
67479,2020-07-28 12:57:00,litter relinquishment,cat,1,female,2020-08-25,27,8,2020,puppy/kitten,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
67480,2020-07-28 12:57:00,litter relinquishment,cat,1,male,2020-08-29,31,8,2020,puppy/kitten,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
67481,2020-07-28 12:57:00,litter relinquishment,cat,1,female,2020-08-22,24,8,2020,puppy/kitten,domestic short hair,no,tabbico,no,no,no,no,no,no,adoption
